PreferenceID,Client_num,PreferenceType,EmailSubscription,SMSSubscription,PhoneCallSubscription
144900,74384585,Support,True,False,False
194750,83165725,Marketing,True,False,False
842003,36271008,Support,False,True,True
800907,98017001,Support,False,False,True
498373,21894251,Support,False,True,False
3487,24070373,Marketing,True,False,True
134228,75604765,Support,False,False,True
934098,11892801,Support,False,True,False
971813,18348333,Marketing,False,True,False
351129,79045874,Marketing,False,False,False
554331,28860858,Marketing,True,True,False
324514,29152826,Marketing,False,True,False
899097,77776499,Marketing,True,True,True
283886,75260780,Support,False,False,False
740125,91451233,Marketing,False,False,True
17807,15112061,Support,True,True,False
592229,67548944,Support,True,True,False
79249,95591018,Marketing,True,False,True
594428,23942334,Support,True,True,True
817039,93442605,Support,False,True,True
569689,31410739,Marketing,True,False,False
756246,94526791,Support,False,True,True
94031,34534023,Marketing,False,False,False
591945,51626166,Support,True,True,True
503856,45699448,Marketing,False,False,False
343932,30754871,Support,True,False,True
549840,98587463,Marketing,False,True,False
36106,63843462,Support,True,False,True
189145,82413449,Marketing,False,True,True
810017,81831852,Support,False,False,True
510222,17188856,Marketing,True,True,True
971588,74968105,Marketing,False,True,False
519780,62116317,Support,True,True,True
433363,37556950,Support,True,False,False
425060,29456552,Support,True,True,False
732847,54097993,Support,False,False,False
169334,74202274,Support,False,True,True
401874,13554199,Support,False,False,True
388168,47034621,Marketing,True,False,False
624762,22691846,Support,True,False,False
263714,18745773,Support,False,False,True
653614,11607708,Support,False,True,True
705997,91805637,Marketing,True,False,True
323251,30695723,Marketing,False,True,False
71622,94082846,Marketing,True,True,False
486297,60234403,Marketing,False,True,True
946774,98917880,Marketing,False,False,True
792649,78656356,Support,False,True,False
817773,56475414,Support,True,True,True
921420,12517243,Support,True,True,True
84579,99246386,Marketing,False,False,False
469906,84196510,Support,True,False,False
140160,90508305,Marketing,True,False,False
560188,49061253,Support,True,False,False
848149,41850575,Marketing,False,True,True
289211,49047822,Marketing,True,False,True
789039,49678189,Support,True,False,False
6656,14015855,Marketing,True,True,True
791526,42898029,Marketing,True,False,False
329999,26224375,Marketing,True,False,True
242194,99278874,Support,True,False,True
565223,36401482,Support,False,True,True
551809,26694094,Support,False,True,True
249225,49926176,Support,True,False,True
576965,86389746,Support,False,True,True
94681,46736831,Marketing,False,False,True
248918,41160385,Marketing,False,True,False
632790,98442161,Support,True,False,False
722117,29995795,Support,False,True,False
87785,87481654,Marketing,True,False,False
851421,16072431,Marketing,False,True,True
862864,31907792,Support,True,True,True
27513,30747224,Marketing,False,False,False
299590,80702121,Support,True,False,False
976356,65962817,Support,True,False,True
976427,88161539,Marketing,False,True,True
319777,72180506,Marketing,True,True,True
351731,50504106,Support,True,False,False
461225,24411824,Support,False,True,True
794264,73599376,Marketing,True,True,True
343569,46078005,Support,True,False,True
626057,57595550,Marketing,False,True,False
113968,29422706,Marketing,True,True,False
262347,70302207,Marketing,False,True,False
820358,36986892,Support,True,True,False
57634,99386902,Support,True,False,False
84870,23035469,Marketing,True,True,False
92963,45727939,Marketing,False,False,True
462458,59716554,Marketing,True,True,False
267419,31492148,Support,False,False,True
529490,35270699,Marketing,False,True,True
536164,63602633,Marketing,False,True,False
288475,56663768,Marketing,False,False,False
363737,56409354,Support,True,False,True
92974,89212677,Support,True,False,True
723090,21657384,Support,False,False,True
779115,47241878,Support,False,True,False
82855,28600014,Support,False,True,True
893928,62223808,Support,False,True,False
12920,26509545,Support,True,True,False
504703,22200637,Support,False,True,True
511165,80216657,Marketing,True,False,True
771704,59920059,Support,True,False,False
761251,21835060,Support,True,True,True
883165,78114468,Support,True,False,False
675967,70872754,Support,False,False,False
584406,92483802,Support,False,True,False
362196,65132969,Marketing,False,True,False
247842,73558574,Support,False,False,False
480836,34714067,Marketing,False,False,False
358970,55665620,Marketing,False,False,True
617006,95975867,Marketing,False,True,True
329457,44517978,Marketing,True,False,True
622010,69881807,Support,False,True,False
132740,47197070,Support,True,False,True
406883,45853234,Support,True,True,True
877623,16446422,Marketing,True,True,True
789421,82995796,Support,False,False,False
905928,57293567,Marketing,False,True,True
325598,74005361,Support,False,True,False
920793,38404201,Support,True,False,True
758568,46772409,Marketing,True,False,False
622308,36936826,Marketing,False,False,False
599533,41899129,Marketing,False,True,True
387953,51003827,Support,True,True,True
88832,10353053,Support,False,False,True
273707,38925861,Support,True,False,False
269771,49209475,Support,True,True,False
859138,80715785,Marketing,False,True,False
544557,48838051,Support,False,False,False
273880,50181148,Marketing,False,True,False
723308,64131288,Marketing,False,True,True
943993,68214129,Support,False,True,False
774039,90179592,Marketing,False,False,False
955462,57369859,Support,True,False,True
561577,98714610,Marketing,False,True,False
675257,39216216,Support,True,False,False
651177,59848312,Marketing,True,True,True
460956,95499592,Support,False,False,True
963670,55645700,Support,True,True,False
597209,14159929,Marketing,True,False,True
458112,41234785,Support,False,False,False
984783,70706083,Marketing,True,True,True
791840,55912623,Support,False,False,True
493101,31791100,Marketing,True,False,False
597696,13223471,Marketing,False,False,False
672288,14479901,Support,True,False,True
691568,26617069,Marketing,False,True,True
488752,75466571,Support,False,True,False
380825,30974805,Support,False,False,True
882758,27396365,Marketing,True,True,False
514364,58676455,Marketing,False,True,False
889568,94477972,Marketing,False,False,True
685794,39505724,Marketing,True,False,False
58494,92555668,Support,False,True,False
447666,62019975,Marketing,False,True,False
185592,71209483,Marketing,False,False,True
240182,15864132,Marketing,True,False,False
711367,52222962,Support,False,False,False
463035,87988225,Support,True,False,False
446245,36191965,Marketing,True,True,False
948745,58526128,Marketing,False,False,True
36267,46141575,Support,True,False,False
75584,30047962,Support,False,True,True
723513,48944126,Marketing,True,True,True
444422,34499995,Support,True,False,False
545036,79774901,Marketing,False,True,False
472165,20760084,Marketing,True,False,False
440025,61741841,Marketing,False,True,False
331522,10430900,Marketing,True,True,False
171917,24817953,Support,True,True,True
335289,76729707,Support,False,False,True
43765,23555762,Marketing,False,False,False
992738,92300808,Marketing,False,False,True
396215,62094713,Marketing,False,True,True
361752,11936742,Support,False,False,False
186548,10591723,Marketing,False,True,False
596389,54784680,Support,False,True,False
569757,15931135,Marketing,True,True,True
711331,10226250,Support,True,False,True
969036,25065904,Support,False,True,True
514907,75952859,Marketing,True,True,True
432034,20473931,Support,False,True,False
356880,69142003,Marketing,True,False,False
124853,65747802,Support,False,False,True
862876,17117461,Support,True,False,True
211326,29429361,Marketing,True,False,True
770209,72751277,Support,True,True,True
14971,69957778,Marketing,False,True,False
865131,51542862,Marketing,False,True,True
12491,73360052,Support,True,False,False
170282,34495620,Marketing,False,True,True
550656,15325183,Support,False,False,True
307630,44703073,Marketing,True,True,True
566390,16137169,Marketing,True,True,False
978134,49757551,Marketing,False,True,False
691930,23972623,Support,True,True,False
881020,78216486,Support,False,False,False
139959,78032492,Marketing,True,False,True
140931,26050510,Support,True,False,False
82832,95943020,Marketing,True,True,False
708105,50236562,Marketing,True,True,True
443487,56596313,Marketing,False,True,True
546149,38602885,Marketing,True,False,True
202177,29997607,Marketing,True,False,False
137085,44205976,Support,True,True,True
806780,15745518,Support,True,False,False
97755,19265366,Marketing,True,False,False
889138,61599291,Marketing,True,True,True
643292,65068487,Marketing,False,False,True
473461,17517613,Marketing,True,True,True
900393,32163601,Marketing,False,False,False
893098,17199105,Marketing,False,True,True
288901,26995020,Support,True,False,True
656928,63047678,Marketing,False,False,False
119015,41781901,Support,True,True,False
522797,44431732,Support,False,True,False
553975,34203033,Support,False,True,False
965313,96526226,Marketing,True,False,True
399331,70914224,Marketing,True,False,True
863528,34658490,Support,True,True,True
869095,16568966,Marketing,False,False,False
748570,31525037,Support,False,False,True
288145,17355893,Support,True,True,True
295738,53041723,Support,False,False,False
243572,37654655,Marketing,True,True,True
326033,99163534,Support,True,False,False
185937,21353451,Support,False,False,False
501421,20422863,Marketing,False,True,True
781305,42397401,Support,True,False,True
379554,73004804,Support,True,True,True
916216,34957083,Marketing,True,False,True
81551,23646207,Support,True,False,True
929910,11751075,Marketing,True,False,True
176800,66357215,Support,True,True,True
967280,97845448,Support,False,False,False
58520,16187857,Marketing,False,True,True
352990,16679711,Marketing,True,True,False
543865,48292161,Support,True,False,True
883260,83851346,Marketing,False,True,False
928463,56694665,Marketing,False,False,True
938679,93499050,Marketing,True,False,False
983353,39795307,Support,False,False,True
642558,43639992,Marketing,False,True,False
806620,10795670,Support,False,True,True
685374,33367904,Marketing,False,False,False
530548,77876792,Marketing,False,False,False
668386,36460934,Support,True,True,True
794850,49849980,Support,False,True,False
595155,62694209,Support,True,False,True
904107,11932582,Marketing,True,True,True
30686,12057795,Marketing,False,True,True
124551,82766418,Support,False,False,True
910005,32796333,Marketing,False,False,False
579154,53030449,Support,True,True,True
58629,75335243,Support,True,True,False
480843,75530663,Support,True,False,False
491342,49720748,Marketing,False,False,True
888088,32537788,Marketing,False,False,False
742719,59641663,Marketing,False,False,True
936598,22010375,Marketing,True,True,True
237825,74739279,Marketing,False,False,False
147995,45257668,Marketing,False,False,False
90847,10088810,Support,False,True,True
161680,98838765,Marketing,False,True,False
932394,98807126,Marketing,False,False,False
585551,12771031,Support,False,True,False
376681,22610851,Marketing,False,True,False
357354,54595517,Support,True,True,True
364657,69385256,Marketing,True,False,True
388792,97298912,Marketing,False,False,True
740187,27158467,Support,False,False,False
707804,22977996,Marketing,False,True,False
30583,67389999,Support,False,True,True
967549,91318671,Support,True,True,False
731474,43051054,Support,True,True,False
133736,97297280,Marketing,False,True,False
208097,14696835,Support,False,True,True
196954,95266629,Support,False,True,False
575492,58137405,Marketing,True,True,True
935242,89394204,Marketing,False,True,True
193086,81557177,Support,True,True,False
138387,92831842,Support,False,True,True
660889,80051393,Marketing,True,True,True
968723,74637304,Marketing,True,False,False
143630,68013237,Marketing,True,False,False
395418,30673384,Support,False,False,True
394134,24204453,Support,False,False,False
156802,26933498,Marketing,True,True,False
792730,86598105,Support,True,True,True
842106,77420154,Marketing,True,True,False
748674,70536680,Support,False,True,False
478725,10954787,Marketing,True,True,True
337734,85526416,Marketing,True,False,True
907767,53803786,Support,True,False,True
831515,12008801,Support,False,False,False
825011,84035069,Support,False,False,False
374467,48852950,Marketing,True,True,True
359265,78579572,Support,False,False,False
889298,91504221,Marketing,True,False,False
477660,50157069,Support,True,True,True
175178,27125907,Marketing,False,True,False
652834,96017400,Support,False,True,True
569038,26665323,Marketing,True,False,True
540451,67640197,Support,False,True,False
780445,60847877,Support,False,True,True
785056,94772910,Marketing,True,True,False
756423,30277416,Support,False,False,False
36190,45601552,Marketing,False,True,True
954134,80491185,Marketing,True,True,False
919302,81427476,Support,True,False,True
167490,99204435,Support,True,True,True
19579,29080833,Support,False,False,False
419225,42593446,Marketing,True,False,False
123658,21506737,Marketing,False,False,True
999270,23982692,Support,True,True,False
519235,76496164,Marketing,False,True,True
935805,13342736,Marketing,False,True,False
47767,92803270,Support,False,False,True
822982,93201267,Support,False,False,False
908153,59363104,Support,False,False,False
71665,37271457,Support,False,True,True
303111,36643759,Marketing,False,False,True
475531,70310551,Support,False,False,True
332802,42563265,Support,True,True,False
150351,99217317,Marketing,False,True,False
262574,32659511,Marketing,True,True,True
98285,73153524,Marketing,True,True,False
816631,58976580,Support,True,True,False
98391,90344749,Marketing,False,False,True
552675,23218697,Marketing,False,False,True
185141,66646608,Support,True,True,False
960851,58009681,Support,False,True,True
542134,34289210,Marketing,True,False,False
757954,79309436,Marketing,True,False,True
304272,85747723,Support,False,True,False
282667,98945460,Marketing,False,False,True
593372,10744804,Support,True,True,False
127004,60654797,Marketing,False,True,False
4182,97209601,Marketing,True,False,False
725592,36187127,Marketing,True,True,False
927166,93860866,Marketing,False,True,True
507153,70494894,Support,True,False,True
551190,31301831,Support,False,True,True
291804,88123544,Support,False,True,True
901012,98184212,Marketing,False,True,False
285852,65746845,Support,False,False,True
8408,75563746,Support,True,False,True
240011,83523714,Marketing,True,True,False
814313,33650021,Support,False,True,False
72338,45117538,Marketing,True,False,False
159623,86937997,Support,False,False,True
405204,51352450,Marketing,True,True,False
914001,48825415,Support,True,True,True
337839,92795527,Marketing,False,True,False
130620,88276929,Support,False,True,True
250471,19570597,Support,False,True,True
887712,89392787,Support,False,True,False
102305,89429271,Marketing,False,True,True
520146,21219591,Marketing,True,False,False
542664,28469588,Marketing,True,False,False
705829,47093698,Support,False,False,True
362694,35241479,Support,True,True,True
647870,51188533,Support,False,False,False
977732,56533678,Support,True,False,True
635851,13867290,Marketing,True,False,True
775922,48794218,Support,False,False,True
148718,36695820,Marketing,True,False,False
361854,73853110,Support,False,True,True
852389,38735619,Support,False,False,False
817274,70760093,Support,False,True,True
514572,36980693,Support,False,False,False
31736,65333236,Support,False,True,False
327450,45947869,Support,True,False,True
118482,13696375,Support,False,True,False
16643,13586225,Marketing,False,True,True
478680,36889484,Support,True,False,False
587325,60949932,Marketing,False,True,True
876244,18147082,Support,False,True,False
282144,50496587,Support,True,True,True
689710,65477540,Support,False,False,True
772343,64763030,Support,False,False,False
473445,26216894,Marketing,False,False,True
580973,80920910,Marketing,False,False,False
504338,15591912,Support,True,False,False
530424,83833406,Support,True,False,True
493972,90432996,Support,True,False,True
587141,50502652,Marketing,True,True,True
664763,29211169,Marketing,False,True,False
980860,98999883,Marketing,False,False,True
79028,30726275,Support,False,False,False
696978,64518744,Support,True,True,True
580401,44718359,Support,True,True,True
653569,26413642,Marketing,False,False,False
566481,98185436,Support,True,True,False
516076,28229497,Support,False,True,True
136766,49342331,Support,True,False,True
663354,79275600,Marketing,True,False,False
977274,52709250,Support,False,True,True
359705,82409249,Marketing,True,False,True
986216,29270749,Marketing,True,True,False
11420,15185268,Marketing,False,True,False
753078,93285494,Marketing,False,False,False
771175,99977330,Support,False,True,False
39661,89749291,Marketing,False,True,False
796620,77746557,Support,False,True,True
619953,24418303,Marketing,False,True,False
779933,41106399,Support,True,True,False
715159,10017045,Marketing,False,True,False
503150,22256531,Marketing,False,False,False
470047,47352212,Support,False,False,True
976505,43716049,Marketing,False,True,False
197888,23674706,Marketing,False,True,True
954393,47634580,Support,True,False,False
327373,36843772,Marketing,False,True,True
316063,42680857,Marketing,True,True,False
77962,81203684,Support,False,True,True
356297,48684869,Marketing,True,True,False
459782,15586104,Support,True,False,False
370097,96033336,Support,True,True,False
360154,20050681,Support,True,True,True
368509,61404468,Marketing,True,True,False
935709,30604484,Marketing,True,True,False
175064,38237048,Marketing,False,True,False
56988,55561110,Support,False,True,False
380994,84528409,Marketing,False,True,True
356867,90231177,Support,False,False,True
819653,90960968,Support,True,False,True
875447,29968591,Marketing,False,False,False
405930,12514625,Marketing,False,True,False
701187,64820138,Marketing,False,True,False
623308,38713251,Marketing,False,True,False
328921,18280939,Support,False,False,True
931758,53807938,Support,True,True,False
938133,63096008,Marketing,False,True,False
378605,70663914,Marketing,True,False,False
856055,18740380,Support,False,True,True
29053,89956293,Support,False,True,False
609444,55768469,Marketing,False,False,True
391151,42448256,Marketing,True,False,False
280291,59366994,Support,False,False,True
173195,38872755,Support,False,True,False
422760,67915640,Marketing,True,True,False
920913,56984868,Support,False,True,True
938986,36644232,Marketing,True,False,True
42024,80821428,Support,False,True,True
998027,45049102,Support,True,True,True
487112,45525134,Marketing,False,True,False
316047,89693894,Support,True,True,True
716577,64560846,Marketing,True,True,True
149812,90853502,Support,False,False,True
563681,74628388,Support,False,False,False
149572,38563192,Marketing,False,True,False
419172,15549744,Marketing,True,True,False
317642,13197597,Marketing,False,True,True
153037,12644204,Support,False,True,True
234079,31526048,Marketing,True,False,True
367980,57286048,Support,False,True,True
602575,95307814,Marketing,False,True,False
88156,46765166,Support,False,True,False
341584,15742531,Marketing,True,True,True
588603,98417826,Marketing,False,True,True
232176,97361104,Marketing,False,False,True
296371,39359163,Support,False,True,True
876390,35722689,Support,False,False,True
147117,61070132,Support,False,True,True
251121,39943757,Marketing,False,True,False
332371,12561112,Support,True,False,True
261260,14183689,Marketing,True,False,False
363046,45773515,Marketing,False,True,False
32090,16975924,Marketing,False,False,True
705820,26391544,Marketing,True,False,False
66304,54719725,Support,False,True,True
706326,94500811,Marketing,True,True,True
45044,50341520,Marketing,True,True,False
539416,92604165,Marketing,True,True,False
532360,12172607,Marketing,True,False,False
959551,37896607,Support,False,True,True
682210,69200733,Marketing,True,True,False
628668,66024106,Support,True,False,True
199502,95572594,Support,True,True,True
523496,62525051,Support,False,True,True
123370,74203199,Marketing,True,False,False
32563,71115475,Support,True,False,True
981233,20681590,Marketing,True,False,False
724238,63043711,Marketing,False,False,True
187263,80973810,Marketing,False,False,False
592378,29563368,Marketing,True,True,True
584288,91010867,Marketing,False,True,False
965903,53851488,Marketing,True,True,False
743663,27314789,Support,False,True,True
199405,27935273,Marketing,True,False,False
177377,27296737,Support,False,False,False
226326,18645530,Marketing,False,True,False
913119,59358208,Support,True,True,True
951622,84256891,Marketing,True,False,False
983994,59725419,Support,True,False,True
101009,90271516,Support,False,True,False
431732,83030108,Marketing,False,False,True
650410,60199114,Marketing,False,False,False
998167,89492705,Marketing,True,True,False
637452,50554210,Support,False,False,True
192363,51010833,Marketing,False,True,True
84315,57107424,Marketing,False,False,True
529624,86748633,Support,False,True,False
722470,95798295,Support,True,True,True
657660,83698275,Support,False,True,True
281322,16586824,Support,True,True,True
197464,92249261,Support,False,False,True
698081,35630323,Marketing,False,False,True
730255,59478942,Support,False,False,True
549910,93940077,Support,True,True,False
331982,72321537,Support,True,False,True
72250,81447661,Support,False,True,False
339096,66147304,Marketing,True,True,False
139418,23451226,Support,True,True,False
830439,27077817,Marketing,True,False,False
465557,62319528,Marketing,True,False,True
141766,91629802,Support,True,False,False
497147,97747153,Marketing,False,True,False
686127,89953691,Support,True,True,True
728125,62226546,Support,True,True,False
695557,43294641,Support,True,True,False
876437,93198087,Support,True,True,True
119930,70303856,Marketing,True,False,False
827628,92589582,Marketing,False,True,True
359346,18639431,Marketing,False,False,False
955493,84160914,Support,False,True,False
864363,52890136,Marketing,False,True,True
493636,88369903,Support,True,False,True
788306,93814611,Marketing,True,False,False
556123,16415750,Marketing,True,True,True
393861,55792724,Support,True,True,False
212847,57442065,Support,False,True,True
480780,22200257,Support,True,False,False
158646,74936263,Marketing,True,True,False
973253,91285658,Support,False,False,True
695788,80514001,Support,False,False,False
881242,35140310,Marketing,False,True,True
408186,80435242,Marketing,False,False,True
662957,59525552,Support,True,False,False
8848,13770575,Marketing,False,False,False
50630,75688730,Support,False,True,True
625625,73557168,Support,False,False,False
484867,68929472,Marketing,False,False,True
322556,40073037,Support,False,True,True
544772,60509259,Marketing,True,True,False
762033,88041364,Support,True,False,True
621011,21602085,Marketing,False,True,False
197819,51769777,Support,True,False,False
440506,20944869,Marketing,False,False,False
14577,50544751,Support,True,False,False
861872,11623133,Marketing,True,False,True
105227,75860005,Marketing,False,False,True
258174,78829833,Support,False,False,False
674366,13834950,Marketing,True,True,False
337257,12897488,Support,False,False,True
661525,55226414,Support,False,False,False
805068,68718243,Marketing,True,True,False
566771,38100929,Support,True,True,True
163019,84841887,Support,False,True,True
582219,61470835,Marketing,True,False,True
869575,38508306,Support,False,False,True
562622,89024023,Marketing,False,False,True
852392,34549579,Marketing,True,True,True
713619,57608856,Support,False,False,False
70119,13113536,Marketing,True,True,False
232294,93040555,Support,True,True,False
861648,65666350,Marketing,True,False,True
986034,90822391,Support,True,False,False
849658,83736500,Marketing,True,False,True
918502,27586505,Marketing,True,False,False
517615,14235662,Support,True,True,True
95359,19982594,Marketing,False,True,True
729572,33682292,Support,True,False,True
202096,28973276,Support,True,False,True
444900,55245439,Support,False,False,True
919370,23932140,Marketing,True,True,False
662233,86016649,Support,False,False,True
677302,37866516,Support,True,False,False
896014,35120746,Marketing,False,False,False
783002,45664027,Support,False,True,False
343141,31269435,Support,False,False,False
821233,52520788,Marketing,True,True,False
779337,85526370,Support,True,True,True
177057,82352744,Marketing,True,False,False
811841,86467647,Marketing,False,True,True
610576,68006345,Support,True,True,True
601256,60102402,Marketing,True,True,True
490698,39157150,Marketing,False,True,False
909995,77129125,Marketing,True,False,False
900819,75411818,Support,False,True,True
343094,20100797,Marketing,False,True,False
427826,25756747,Support,True,False,True
481076,67314162,Support,False,True,False
263081,44247242,Support,False,False,True
92315,16639035,Support,False,True,True
251198,54324435,Marketing,True,False,False
724436,10081581,Support,True,True,False
409453,21837866,Marketing,True,False,False
510949,77125596,Support,True,True,False
470919,90860735,Marketing,False,False,True
40274,16067956,Support,False,False,False
825115,76831244,Marketing,False,True,False
15570,85481582,Support,False,False,False
764737,39078944,Marketing,False,False,True
268044,20069779,Support,True,False,True
816743,73974171,Support,True,True,False
60206,37608068,Support,True,True,False
343118,13809942,Marketing,True,False,True
860326,69703135,Marketing,True,True,True
831271,90285359,Support,False,True,True
597217,43556746,Marketing,True,True,True
448902,85528403,Marketing,True,True,True
177307,37552174,Marketing,True,False,False
251646,91703593,Marketing,False,False,True
991226,92871414,Support,True,True,False
97520,46532595,Support,False,True,False
783344,27717291,Support,False,True,False
439121,98375830,Marketing,True,True,True
424507,34238997,Support,True,False,False
548822,59600563,Marketing,True,True,False
4496,24674330,Support,True,False,True
872921,45743433,Support,True,True,False
724147,28397136,Marketing,True,True,False
567756,90395245,Support,False,True,True
691444,43151524,Support,False,True,True
13247,97958195,Support,False,True,True
474694,63680236,Support,False,False,True
47439,60772215,Support,True,False,True
135926,77871428,Support,False,True,False
749855,67203927,Support,True,True,True
877850,96099498,Marketing,False,True,False
129058,78377842,Marketing,False,False,True
632644,96806717,Marketing,False,False,True
974377,71072775,Marketing,False,True,False
460382,40676745,Marketing,False,False,True
890118,63025550,Support,True,False,False
750898,67148858,Marketing,True,True,False
317330,47190283,Support,True,True,False
739358,11046766,Marketing,False,True,True
883354,84456237,Support,False,False,False
401317,17414141,Support,False,False,True
746992,36431380,Marketing,True,False,True
316446,82967930,Marketing,False,True,True
465915,62196740,Support,True,False,True
724109,30498254,Support,False,False,True
550951,59232679,Marketing,False,False,False
901073,93294949,Marketing,False,True,True
154174,89676672,Marketing,True,False,True
250246,75511618,Support,False,False,True
227857,10030561,Marketing,False,False,False
347358,29732238,Support,False,True,True
532824,83120911,Support,False,True,False
892357,44669910,Support,False,True,False
338127,82785571,Marketing,True,True,True
316572,47694439,Marketing,False,True,True
59214,60638628,Marketing,True,False,True
221963,70033438,Support,True,True,False
459322,10332502,Marketing,True,False,False
521397,80720827,Marketing,True,True,True
977009,59119838,Support,False,False,False
310689,56763211,Marketing,True,True,False
849517,79321870,Support,False,False,True
558077,66753836,Marketing,False,True,False
741148,13267711,Support,False,True,False
291223,80502160,Marketing,True,True,False
414145,58986236,Marketing,False,False,False
181788,35855449,Support,True,False,True
501709,96393731,Marketing,False,True,False
365999,59305218,Marketing,False,False,True
932902,99910734,Marketing,False,True,False
189441,60965671,Marketing,False,True,True
951349,25922101,Marketing,False,True,False
964174,95073558,Support,False,True,False
364028,38274004,Marketing,False,True,False
408458,39679498,Marketing,False,False,False
399114,19209975,Marketing,False,False,False
720161,35798281,Marketing,True,True,False
526964,89882460,Support,False,False,False
673803,22195139,Support,True,True,True
617857,14378725,Marketing,False,True,False
284304,86699749,Support,True,False,True
396692,13591650,Support,True,False,True
698219,12399940,Support,True,True,True
500002,34343015,Support,True,False,False
649243,33277855,Marketing,True,True,False
712872,88631937,Support,False,True,True
695414,97618176,Support,True,True,False
744423,16848633,Marketing,False,False,True
425550,92710698,Marketing,True,False,False
605172,27822514,Marketing,False,True,True
196817,12526298,Marketing,True,True,True
293155,98769297,Support,False,True,True
423274,83773016,Marketing,False,False,False
509059,38281547,Marketing,True,True,False
366720,74445473,Support,True,True,True
276943,97472166,Marketing,False,False,True
755965,76862016,Support,True,False,False
913802,95808634,Marketing,True,False,False
702061,53369284,Support,False,True,False
801644,18098749,Marketing,False,False,True
51839,34180426,Marketing,False,False,False
382634,30566981,Marketing,True,False,False
807050,75145355,Support,False,False,False
431533,87391991,Marketing,True,False,False
5286,40461983,Marketing,False,True,False
290506,23111956,Marketing,False,True,False
474044,86891293,Marketing,False,True,True
961307,62254617,Marketing,True,False,False
88906,50061199,Support,False,False,False
587092,68777299,Support,False,False,False
773023,68551032,Marketing,True,False,True
176279,58879801,Support,False,False,True
455946,37161895,Support,True,True,False
82086,69660133,Support,True,True,True
577182,61911298,Support,True,True,False
791137,13310673,Support,True,False,True
787172,73872801,Support,False,True,False
769765,18497213,Marketing,False,True,True
634885,10678895,Support,False,False,False
188328,39786766,Support,True,True,False
574558,44487045,Marketing,False,False,True
174222,20136701,Marketing,True,True,True
261934,74890376,Marketing,True,True,False
924723,80410461,Marketing,False,True,False
34221,64994519,Support,False,True,True
318925,84315446,Support,False,False,True
242959,34623681,Marketing,False,False,True
483338,10446559,Support,True,False,True
919869,13626298,Marketing,False,False,False
504282,16676621,Marketing,False,False,True
930541,94463708,Support,False,True,True
51061,19749603,Support,True,True,False
728135,47104542,Marketing,False,False,True
361320,81587480,Marketing,True,True,False
550320,97156167,Support,False,True,False
542097,56542435,Support,False,False,False
645303,94014873,Marketing,True,False,False
320742,88338131,Support,True,False,True
541206,54141249,Support,True,False,False
142884,19468604,Support,True,False,True
586330,40072039,Marketing,False,False,True
187044,24335228,Support,True,True,False
76082,22236043,Support,False,False,False
831841,99502715,Support,False,True,False
629319,75729033,Support,False,False,False
37241,34571729,Support,True,False,True
811026,27615559,Marketing,True,True,False
417615,68245967,Marketing,False,False,False
493230,44611422,Support,False,False,True
237150,10343828,Marketing,True,True,False
447233,31946437,Marketing,True,True,True
152445,71454616,Support,False,False,False
532293,87389804,Marketing,True,True,False
274034,64978910,Support,False,True,False
607494,54189862,Marketing,True,True,False
689009,44367622,Support,True,False,True
683538,11982675,Support,False,True,False
29483,50739765,Support,True,False,True
224775,83336642,Marketing,True,False,True
902686,76774584,Marketing,False,True,False
152397,73053762,Marketing,True,False,False
343742,70458199,Marketing,True,True,False
432641,31315062,Support,True,True,True
656000,38390825,Marketing,True,True,True
289753,88449985,Marketing,False,False,False
704674,39506550,Marketing,False,False,True
342138,46135628,Marketing,True,False,True
879434,26738332,Support,True,True,True
701545,98909587,Marketing,False,True,True
252707,68123389,Support,True,False,True
905241,41320408,Marketing,False,False,False
207406,24613334,Marketing,False,True,False
987435,91057573,Marketing,False,True,False
335959,74098390,Marketing,False,False,False
506685,70008087,Marketing,False,True,False
372188,28996847,Marketing,False,True,True
166527,10284935,Support,True,True,False
366136,85797385,Support,False,True,False
231657,51154296,Marketing,False,True,True
64749,70671154,Marketing,True,False,False
286022,71095700,Marketing,False,True,True
378921,79949146,Support,True,False,False
119727,36143776,Support,True,False,False
70019,36160931,Marketing,False,False,False
409278,17334089,Marketing,False,True,True
809497,73367968,Support,False,False,False
253853,63183920,Marketing,False,False,False
11380,23864789,Marketing,False,False,True
305319,56775211,Support,False,False,False
679693,37479039,Marketing,True,True,False
87238,14059752,Support,True,False,False
733962,77369503,Support,True,True,True
200485,68586955,Support,False,False,False
515461,11500315,Marketing,False,True,False
920060,10953132,Marketing,False,True,True
648592,75960375,Support,True,False,False
866705,30860682,Support,True,True,True
189039,62332182,Support,False,False,False
46647,83991558,Support,True,False,False
227690,62543304,Marketing,True,True,True
950144,13955973,Marketing,True,False,False
636259,69360258,Support,False,True,True
110225,34071602,Marketing,False,True,True
423670,63682536,Marketing,True,False,True
121019,24047926,Support,False,True,False
298871,65926988,Marketing,True,True,True
632528,59255029,Marketing,True,False,True
757721,89145179,Support,True,True,False
94447,67241413,Marketing,False,True,True
944058,89966648,Support,False,True,True
901100,20957382,Support,True,False,True
581595,86062779,Support,True,True,False
458470,82875869,Support,False,True,True
707333,27787647,Support,False,False,True
997390,74724713,Marketing,True,False,True
737261,48315015,Support,False,False,True
360716,76945925,Marketing,True,False,True
734739,69386962,Marketing,True,False,True
